datetime,offpeak,shoulder,peak,export,bat_charge,Bat_Charge_Energy,Bat_Discharge_Energy,house_load,gen_price,fit_price,aemo_price,pe_datetime,solar_gen,Import_kWh
2026-01-28 02:44:59,,,,0.124,unknown,unknown,unknown,0.7,0.11,0.11,0.1049,2026-01-28 02:44:59,0.0016,0
2026-01-28 02:49:59,,,,0.127,unknown,unknown,unknown,0.7,0.11,0.11,0.1058,2026-01-28 02:49:59,0.0017,0
2026-01-28 02:54:59,,,,0.131,unknown,unknown,unknown,0.7,0.11,0.11,0.0975,2026-01-28 02:54:59,0.0018,0
2026-01-28 02:59:59,,,,0.135,unknown,unknown,unknown,0.8,0.11,0.11,0.1031,2026-01-28 02:59:59,0.0018,0
2026-01-28 03:04:59,,,,0.138,unknown,unknown,unknown,0.8,0.12,0.12,0.1054,2026-01-28 03:04:59,0.0019,0
2026-01-28 03:09:59,,,,0.142,unknown,unknown,unknown,0.8,0.12,0.12,0.1025,2026-01-28 03:09:59,0.002,0
2026-01-28 03:14:59,,,,0.146,unknown,unknown,unknown,0.8,0.12,0.12,0.0948,2026-01-28 03:14:59,0.002,0
2026-01-28 03:19:59,,,,0.15,unknown,unknown,unknown,0.8,0.12,0.12,0.0978,2026-01-28 03:19:59,0.002,0
2026-01-28 03:24:59,,,,0.153,unknown,unknown,unknown,0.9,0.12,0.12,0.0991,2026-01-28 03:24:59,0.0021,0
2026-01-28 03:29:59,,,,0.157,unknown,unknown,unknown,0.9,0.12,0.12,0.1047,2026-01-28 03:29:59,0.0022,0
2026-01-28 03:34:59,,,,0.16,unknown,unknown,unknown,0.9,0.12,0.12,0.1004,2026-01-28 03:34:59,0.0022,0
2026-01-28 03:39:59,,,,0.164,unknown,unknown,unknown,1,0.12,0.12,0.1006,2026-01-28 03:39:59,0.0023,0
2026-01-28 03:44:59,,,,0.168,unknown,unknown,unknown,1,0.12,0.12,0.095,2026-01-28 03:44:59,0.0024,0
2026-01-28 03:49:59,,,,0.171,unknown,unknown,unknown,1,0.12,0.12,0.1147,2026-01-28 03:49:59,0.0024,0
2026-01-28 03:54:59,,,,0.175,unknown,unknown,unknown,1.1,0.12,0.12,0.1055,2026-01-28 03:54:59,0.0025,0
2026-01-28 03:59:59,,,,0.179,unknown,unknown,unknown,1.1,0.11,0.11,0.1056,2026-01-28 03:59:59,0.0025,0
2026-01-28 04:04:59,,,,0.182,unknown,unknown,unknown,1.1,0.12,0.12,0.1064,2026-01-28 04:04:59,0.0025,0
2026-01-28 04:09:59,,,,0.186,unknown,unknown,unknown,1.1,0.12,0.12,0.1083,2026-01-28 04:09:59,0.0026,0
2026-01-28 04:14:59,,,,0.19,unknown,unknown,unknown,1.2,0.11,0.11,0.1058,2026-01-28 04:14:59,0.0026,0
2026-01-28 04:19:59,,,,0.193,unknown,unknown,unknown,1.2,0.11,0.11,0.1058,2026-01-28 04:19:59,0.0027,0
2026-01-28 04:24:59,,,,0.197,unknown,unknown,unknown,1.2,0.11,0.11,0.1058,2026-01-28 04:24:59,0.0027,0
2026-01-28 04:29:59,,,,0.2,unknown,unknown,unknown,1.2,0.11,0.11,0.1089,2026-01-28 04:29:59,0.0027,0
2026-01-28 04:34:59,,,,0.204,unknown,unknown,unknown,1.3,0.12,0.12,0.105,2026-01-28 04:34:59,0.0028,0
2026-01-28 04:39:59,,,,0.208,unknown,unknown,unknown,1.3,0.12,0.12,0.108,2026-01-28 04:39:59,0.0028,0
2026-01-28 04:44:59,,,,0.212,unknown,unknown,unknown,1.3,0.11,0.11,0.1057,2026-01-28 04:44:59,0.0028,0
2026-01-28 04:49:59,,,,0.216,unknown,unknown,unknown,1.3,0.12,0.12,0.1058,2026-01-28 04:49:59,0.0028,0
2026-01-28 04:54:59,,,,0.219,unknown,unknown,unknown,1.3,0.12,0.12,0.1121,2026-01-28 04:54:59,0.0029,0
2026-01-28 04:59:59,,,,0.223,unknown,unknown,unknown,1.4,0.11,0.11,0.1327,2026-01-28 04:59:59,0.0029,0
2026-01-28 05:04:59,,,,0.227,unknown,unknown,unknown,1.4,0.12,0.12,0.1089,2026-01-28 05:04:59,0.003,0
2026-01-28 05:09:59,,,,0.231,unknown,unknown,unknown,1.4,0.12,0.12,0.1384,2026-01-28 05:09:59,0.0031,0
2026-01-28 05:14:59,,,,0.234,unknown,unknown,unknown,1.4,0.12,0.12,0.1538,2026-01-28 05:14:59,0.0031,0
2026-01-28 05:19:59,,,,0.238,unknown,unknown,unknown,1.4,0.12,0.12,0.1335,2026-01-28 05:19:59,0.0031,0
2026-01-28 05:24:59,,,,0.242,unknown,unknown,unknown,1.5,0.12,0.12,0.1503,2026-01-28 05:24:59,0.0032,0
2026-01-28 05:29:59,,,,0.245,unknown,unknown,unknown,1.5,0.12,0.12,0.1476,2026-01-28 05:29:59,0.0032,0
2026-01-28 05:34:59,,,,0.249,unknown,unknown,unknown,1.5,0.12,0.12,0.1514,2026-01-28 05:34:59,0.0032,0
2026-01-28 05:39:59,,,,0.253,unknown,unknown,unknown,1.5,0.14,0.14,0.1538,2026-01-28 05:39:59,0.0033,0
2026-01-28 05:44:59,,,,0.256,unknown,unknown,unknown,1.6,0.12,0.12,0.1512,2026-01-28 05:44:59,0.0034,0
2026-01-28 05:49:59,,,,0.26,unknown,unknown,unknown,1.6,0.13,0.13,0.1294,2026-01-28 05:49:59,0.0034,0
2026-01-28 05:54:59,,,,0.263,unknown,unknown,unknown,1.6,0.12,0.12,0.1313,2026-01-28 05:54:59,0.0035,0
2026-01-28 05:59:59,,,,0.267,unknown,unknown,unknown,1.6,0.12,0.12,0.1347,2026-01-28 05:59:59,0.0035,0
2026-01-28 06:04:59,,,,0.271,unknown,unknown,unknown,1.7,0.16,0.16,0.1103,2026-01-28 06:04:59,0.0036,0
2026-01-28 06:09:59,,,,0.275,unknown,unknown,unknown,1.7,0.17,0.17,0.1089,2026-01-28 06:09:59,0.0037,0
2026-01-28 06:14:59,,,,0.279,unknown,unknown,unknown,1.7,0.16,0.16,0.105,2026-01-28 06:14:59,0.0038,0
2026-01-28 06:19:59,,,,0.282,unknown,unknown,unknown,1.7,0.15,0.15,0.1013,2026-01-28 06:19:59,0.0042,0
2026-01-28 06:24:59,,,,0.286,unknown,unknown,unknown,1.7,0.16,0.16,0.0793,2026-01-28 06:24:59,0.0074,0
2026-01-28 06:29:59,,,,0.29,unknown,unknown,unknown,1.8,0.15,0.15,0.0755,2026-01-28 06:29:59,0.0103,0
2026-01-28 06:34:59,,,,0.294,unknown,unknown,unknown,1.8,0.2,0.2,0.0765,2026-01-28 06:34:59,0.0159,0
2026-01-28 06:39:59,,,,0.298,unknown,unknown,unknown,1.8,0.18,0.18,0.0732,2026-01-28 06:39:59,0.0433,0
2026-01-28 06:44:59,,,,0.302,unknown,unknown,unknown,1.8,0.18,0.18,0.0628,2026-01-28 06:44:59,0.0611,0
2026-01-28 06:49:59,,,,0.306,unknown,unknown,unknown,1.8,0.17,0.17,0.0592,2026-01-28 06:49:59,0.0968,0
2026-01-28 06:54:59,,,,0.31,unknown,unknown,unknown,1.9,0.16,0.16,0.057,2026-01-28 06:54:59,0.1182,0
2026-01-28 06:59:59,,,,0.315,unknown,unknown,unknown,1.9,0.16,0.16,0.0487,2026-01-28 06:59:59,0.1688,0
2026-01-28 07:04:59,,,,0.319,unknown,unknown,unknown,1.9,0.15,0.15,0.0322,2026-01-28 07:04:59,0.2178,0
2026-01-28 07:09:59,,,,0.322,unknown,unknown,unknown,2,0.14,0.14,0.056,2026-01-28 07:09:59,0.2628,0
2026-01-28 07:14:59,,,,0.327,unknown,unknown,unknown,2.1,0.12,0.12,0.0494,2026-01-28 07:14:59,0.3226,0
2026-01-28 07:19:59,,,,0.331,unknown,unknown,unknown,2.1,0.12,0.12,0.0511,2026-01-28 07:19:59,0.3999,0
2026-01-28 07:24:59,,,,0.336,unknown,unknown,unknown,2.2,0.11,0.11,0.0332,2026-01-28 07:24:59,0.4718,0
2026-01-28 07:29:59,,,,0.34,unknown,unknown,unknown,2.2,0.11,0.11,0.0007,2026-01-28 07:29:59,0.5482,0
2026-01-28 07:34:59,,,,0.345,unknown,unknown,unknown,2.2,0.09,0.09,0.0569,2026-01-28 07:34:59,0.6258,0
2026-01-28 07:39:59,,,,0.349,unknown,unknown,unknown,2.4,0.09,0.09,0.0499,2026-01-28 07:39:59,0.715,0
2026-01-28 07:44:59,,,,0.354,unknown,unknown,unknown,2.5,0.08,0.08,0.0361,2026-01-28 07:44:59,0.8021,0
2026-01-28 07:49:59,,,,0.359,unknown,unknown,unknown,2.5,0.07,0.07,0.0198,2026-01-28 07:49:59,0.8968,0
2026-01-28 07:54:59,,,,0.363,unknown,unknown,unknown,2.5,0.07,0.07,0.0332,2026-01-28 07:54:59,0.996,0
2026-01-28 07:59:59,,,,0.368,unknown,unknown,unknown,2.5,0.07,0.07,0.0158,2026-01-28 07:59:59,1.1113,0
2026-01-28 08:04:59,,,,0.374,unknown,unknown,unknown,2.6,0.06,0.06,0.032,2026-01-28 08:04:59,1.2259,0
2026-01-28 08:09:59,,,,0.379,unknown,unknown,unknown,2.6,0.06,0.06,0.017,2026-01-28 08:09:59,1.3408,0
2026-01-28 08:14:59,,,,0.384,unknown,unknown,unknown,2.6,0.06,0.06,0.0325,2026-01-28 08:14:59,1.4664,0
2026-01-28 08:19:59,,,,0.389,unknown,unknown,unknown,2.7,0.05,0.05,0.0331,2026-01-28 08:19:59,1.6047,0
2026-01-28 08:24:59,,,,0.393,unknown,unknown,unknown,2.8,0.05,0.05,0.0221,2026-01-28 08:24:59,1.7642,0
2026-01-28 08:29:59,,,,0.397,unknown,unknown,unknown,2.9,0.04,0.04,0.0194,2026-01-28 08:29:59,1.9298,0
2026-01-28 08:34:59,,,,0.401,unknown,unknown,unknown,3,0.06,0.06,0.0222,2026-01-28 08:34:59,2.1236,0
2026-01-28 08:39:59,,,,0.405,unknown,unknown,unknown,3.1,0.05,0.05,0.0094,2026-01-28 08:39:59,2.3493,0
2026-01-28 08:44:59,,,,0.41,unknown,unknown,unknown,3.2,0.04,0.04,0.0096,2026-01-28 08:44:59,2.5606,0
2026-01-28 08:49:59,,,,0.414,unknown,unknown,unknown,3.3,0.04,0.04,0.0089,2026-01-28 08:49:59,2.7905,0
2026-01-28 08:54:59,,,,0.419,unknown,unknown,unknown,3.4,0.04,0.04,0.0091,2026-01-28 08:54:59,3.0363,0
2026-01-28 08:59:59,,,,0.424,unknown,unknown,unknown,3.5,0.04,0.04,0.0057,2026-01-28 08:59:59,3.2934,0
2026-01-28 09:04:59,,,,0.429,unknown,unknown,unknown,3.6,0.03,0.03,0.0221,2026-01-28 09:04:59,3.5649,0.001
2026-01-28 09:09:59,,,,0.434,unknown,unknown,unknown,3.7,0.03,0.03,0.0007,2026-01-28 09:09:59,3.8383,0.001
2026-01-28 09:14:59,,,,0.438,unknown,unknown,unknown,3.8,0.03,0.03,0.0107,2026-01-28 09:14:59,4.1979,0.001
2026-01-28 09:19:59,,,,0.442,unknown,unknown,unknown,3.9,0.03,0.03,0.0105,2026-01-28 09:19:59,4.6214,0.001
2026-01-28 09:24:59,,,,0.446,unknown,unknown,unknown,4,0.03,0.03,0.0007,2026-01-28 09:24:59,4.7862,0.001
2026-01-28 09:29:59,,,,0.45,unknown,unknown,unknown,4.1,0.03,0.03,0.0106,2026-01-28 09:29:59,4.9358,0.001
2026-01-28 09:34:59,,,,0.456,unknown,unknown,unknown,4.2,0.02,0.02,0.0185,2026-01-28 09:34:59,5.3589,0.001
2026-01-28 09:39:59,,,,0.46,unknown,unknown,unknown,4.3,0.01,0.01,0.019,2026-01-28 09:39:59,5.7482,0.001
2026-01-28 09:44:59,,,,0.465,unknown,unknown,unknown,4.5,0.01,0.01,0.0007,2026-01-28 09:44:59,6.1509,0.001
2026-01-28 09:49:59,,,,0.47,unknown,unknown,unknown,4.6,0.01,0.01,0.0191,2026-01-28 09:49:59,6.569,0.001
2026-01-28 09:54:59,,,,0.474,unknown,unknown,unknown,4.6,0.01,0.01,0.0193,2026-01-28 09:54:59,6.9976,0.001
2026-01-28 09:59:59,,,,0.478,unknown,unknown,unknown,4.6,0.01,0.01,0.0104,2026-01-28 09:59:59,7.4411,0.001
2026-01-28 10:04:59,,,,0.483,unknown,unknown,unknown,4.7,0.01,0.01,0.0114,2026-01-28 10:04:59,7.8968,0.001
2026-01-28 10:09:59,,,,0.487,unknown,unknown,unknown,4.7,0.01,0.01,0.0196,2026-01-28 10:09:59,8.3638,0.001
2026-01-28 10:14:59,,,,0.492,unknown,unknown,unknown,4.7,0.01,0.01,0.0192,2026-01-28 10:14:59,8.8496,0.001
2026-01-28 10:19:59,,,,0.496,unknown,unknown,unknown,4.8,0.01,0.01,0.0116,2026-01-28 10:19:59,9.3379,0.001
2026-01-28 10:24:59,,,,0.5,unknown,unknown,unknown,4.8,0.01,0.01,0.0115,2026-01-28 10:24:59,9.8446,0.001
2026-01-28 10:29:59,,,,0.505,unknown,unknown,unknown,4.8,0.01,0.01,0.0193,2026-01-28 10:29:59,10.3624,0.001
2026-01-28 10:34:59,,,,0.509,unknown,unknown,unknown,4.9,0.01,0.01,0.0195,2026-01-28 10:34:59,10.8893,0.001
2026-01-28 10:39:59,,,,0.514,unknown,unknown,unknown,4.9,0.01,0.01,0.0097,2026-01-28 10:39:59,11.4319,0.001
2026-01-28 10:44:59,,,,0.519,unknown,unknown,unknown,5.1,0.01,0.01,0.0115,2026-01-28 10:44:59,11.9832,0.001
2026-01-28 10:49:59,,,,0.524,unknown,unknown,unknown,5.2,0.01,0.01,0.0221,2026-01-28 10:49:59,12.5501,0.001
2026-01-28 10:54:59,,,,0.529,unknown,unknown,unknown,5.4,0.01,0.01,0.0194,2026-01-28 10:54:59,13.1256,0.001
2026-01-28 10:59:59,,,,0.534,unknown,unknown,unknown,5.6,0.02,0.02,0.0115,2026-01-28 10:59:59,13.71,0.001
2026-01-28 11:04:59,,,,0.539,unknown,unknown,unknown,5.8,0.01,0.01,0.0113,2026-01-28 11:04:59,14.3038,0.001
2026-01-28 11:09:59,,,,0.544,unknown,unknown,unknown,6,0.02,0.02,0.0192,2026-01-28 11:09:59,14.9052,0.001
2026-01-28 11:14:59,,,,0.549,unknown,unknown,unknown,6.1,0.02,0.02,0.0192,2026-01-28 11:14:59,15.5178,0.001
2026-01-28 11:19:59,,,,0.554,unknown,unknown,unknown,6.3,0.01,0.01,0.0098,2026-01-28 11:19:59,16.1439,0.001
2026-01-28 11:24:59,,,,0.559,unknown,unknown,unknown,6.5,0.02,0.02,0.0192,2026-01-28 11:24:59,16.7779,0.001
2026-01-28 11:29:59,,,,0.564,unknown,unknown,unknown,6.7,0.02,0.02,0.0107,2026-01-28 11:29:59,17.423,0.001
2026-01-28 11:34:59,,,,0.569,unknown,unknown,unknown,6.9,0.01,0.01,0.0104,2026-01-28 11:34:59,18.0712,0.001
2026-01-28 11:39:59,,,,0.574,unknown,unknown,unknown,7.1,0.01,0.01,0.0098,2026-01-28 11:39:59,18.7298,0.001
2026-01-28 11:44:59,,,,0.579,unknown,unknown,unknown,7.3,0.02,0.02,0.0105,2026-01-28 11:44:59,19.396,0.001
2026-01-28 11:49:59,,,,0.583,unknown,unknown,unknown,7.6,0.02,0.02,0.0057,2026-01-28 11:49:59,20.0671,0.002
2026-01-28 11:54:59,,,,0.588,unknown,unknown,unknown,7.9,0.02,0.02,0.0103,2026-01-28 11:54:59,20.7514,0.002
2026-01-28 11:59:59,,,,0.592,unknown,unknown,unknown,8.4,0.02,0.02,0.0105,2026-01-28 11:59:59,21.4342,0.002
2026-01-28 12:04:59,,,,0.595,unknown,unknown,unknown,8.7,0.01,0.01,0.0055,2026-01-28 12:04:59,22.1264,0.003
2026-01-28 12:09:59,,,,0.599,unknown,unknown,unknown,9,0.02,0.02,0.0106,2026-01-28 12:09:59,22.8273,0.003
2026-01-28 12:14:59,,,,0.603,unknown,unknown,unknown,9.4,0.02,0.02,0.0115,2026-01-28 12:14:59,23.5315,0.003
2026-01-28 12:19:59,,,,0.607,unknown,unknown,unknown,9.7,0.02,0.02,0.0115,2026-01-28 12:19:59,24.2401,0.004
2026-01-28 12:24:59,,,,0.613,unknown,unknown,unknown,10,0.02,0.02,0.0105,2026-01-28 12:24:59,24.9625,0.005
2026-01-28 12:29:59,,,,0.617,unknown,unknown,unknown,10.2,0.02,0.02,0.0105,2026-01-28 12:29:59,25.6842,0.005
2026-01-28 12:34:59,,,,0.622,unknown,unknown,unknown,10.3,0.02,0.02,0.0098,2026-01-28 12:34:59,26.4066,0.005
2026-01-28 12:39:59,,,,0.627,unknown,unknown,unknown,10.5,0.01,0.01,0.0096,2026-01-28 12:39:59,27.1348,0.005
2026-01-28 12:44:59,,,,0.632,unknown,unknown,unknown,10.7,0.01,0.01,0.0014,2026-01-28 12:44:59,27.8697,0.005
2026-01-28 12:49:59,,,,0.637,unknown,unknown,unknown,10.9,0.01,0.01,0.0098,2026-01-28 12:49:59,28.6067,0.005
2026-01-28 12:54:59,,,,0.642,unknown,unknown,unknown,11,0.01,0.01,0.0221,2026-01-28 12:54:59,29.3455,0.005
2026-01-28 12:59:59,,,,0.647,unknown,unknown,unknown,11.2,0.01,0.01,0.0105,2026-01-28 12:59:59,30.0896,0.005
2026-01-28 13:04:59,,,,0.651,unknown,unknown,unknown,11.4,0.01,0.01,0.0007,2026-01-28 13:04:59,30.8375,0.005
2026-01-28 13:09:59,,,,0.656,unknown,unknown,unknown,11.6,0.01,0.01,0.0221,2026-01-28 13:09:59,31.5908,0.005
2026-01-28 13:14:59,,,,0.661,unknown,unknown,unknown,11.8,0.01,0.01,0.0104,2026-01-28 13:14:59,32.3446,0.005
2026-01-28 13:19:59,,,,0.666,unknown,unknown,unknown,11.9,0.01,0.01,0.0141,2026-01-28 13:19:59,33.0965,0.005
2026-01-28 13:24:59,,,,0.671,unknown,unknown,unknown,12.1,0.01,0.01,0.0141,2026-01-28 13:24:59,33.8523,0.005
2026-01-28 13:29:59,,,,1.078,unknown,unknown,unknown,12.3,0.01,0.01,0.0221,2026-01-28 13:29:59,34.6038,0.005
2026-01-28 13:34:59,,,,1.644,unknown,unknown,unknown,12.5,0.01,0.01,0.0108,2026-01-28 13:34:59,35.3627,0.005
2026-01-28 13:39:59,,,,2.233,unknown,unknown,unknown,12.7,0.01,0.01,0.0221,2026-01-28 13:39:59,36.1183,0.005
2026-01-28 13:44:59,,,,2.824,unknown,unknown,unknown,12.8,0.01,0.01,0.0206,2026-01-28 13:44:59,36.8709,0.005
2026-01-28 13:49:59,,,,3.401,unknown,unknown,unknown,13,0.01,0.01,0.025,2026-01-28 13:49:59,37.6253,0.005
2026-01-28 13:54:59,,,,3.979,unknown,unknown,unknown,13.2,0.01,0.01,0.0251,2026-01-28 13:54:59,38.38,0.005
2026-01-28 13:59:59,,,,4.468,unknown,unknown,unknown,13.4,0.01,0.01,0.0348,2026-01-28 13:59:59,39.1345,0.005
2026-01-28 14:04:59,,,,5.039,unknown,unknown,unknown,13.6,0.01,0.01,0.0221,2026-01-28 14:04:59,39.8894,0.005
2026-01-28 14:09:59,,,,5.622,unknown,unknown,unknown,13.8,0.01,0.01,0.0248,2026-01-28 14:09:59,40.6394,0.005
2026-01-28 14:14:59,,,,6.207,unknown,unknown,unknown,14,0.01,0.01,0.0247,2026-01-28 14:14:59,41.3883,0.005
2026-01-28 14:19:59,,,,6.787,unknown,unknown,unknown,14.1,0.01,0.01,0.0342,2026-01-28 14:19:59,42.1348,0.005
2026-01-28 14:24:59,,,,7.36,unknown,unknown,unknown,14.3,0.01,0.01,0.0361,2026-01-28 14:24:59,42.8802,0.005
2026-01-28 14:29:59,,,,7.932,unknown,unknown,unknown,14.5,0.02,0.02,0.04,2026-01-28 14:29:59,43.6211,0.005
2026-01-28 14:34:59,,,,8.478,unknown,unknown,unknown,14.7,0.01,0.01,0.0361,2026-01-28 14:34:59,44.3565,0.005
2026-01-28 14:39:59,,,,9.003,unknown,unknown,unknown,14.9,0.02,0.02,0.0346,2026-01-28 14:39:59,45.0912,0.005
2026-01-28 14:44:59,,,,9.547,unknown,unknown,unknown,15.1,0.02,0.02,0.0527,2026-01-28 14:44:59,45.8251,0.005
2026-01-28 14:49:59,,,,10.091,unknown,unknown,unknown,15.3,0.02,0.02,0.0571,2026-01-28 14:49:59,46.5656,0.005
2026-01-28 14:54:59,,,,10.644,unknown,unknown,unknown,15.4,0.02,0.02,0.0754,2026-01-28 14:54:59,47.2952,0.005
2026-01-28 14:59:59,,,,11.188,unknown,unknown,unknown,15.6,0.03,0.03,0.0695,2026-01-28 14:59:59,48.0172,0.005
2026-01-28 15:04:59,,,,11.711,unknown,unknown,unknown,15.8,0.02,0.02,0.0571,2026-01-28 15:04:59,48.7392,0.005
2026-01-28 15:09:59,,,,12.205,unknown,unknown,unknown,16,0.03,0.03,0.0571,2026-01-28 15:09:59,49.4534,0.005
2026-01-28 15:14:59,,,,12.691,unknown,unknown,unknown,16.3,0.03,0.03,0.0571,2026-01-28 15:14:59,50.1641,0.005
2026-01-28 15:19:59,,,,13.178,unknown,unknown,unknown,16.5,0.03,0.03,0.0571,2026-01-28 15:19:59,50.8699,0.005
2026-01-28 15:24:59,,,,13.658,unknown,unknown,unknown,16.7,0.03,0.03,0.0571,2026-01-28 15:24:59,51.5677,0.005
2026-01-28 15:29:59,,,,14.139,unknown,unknown,unknown,16.9,0.03,0.03,0.0571,2026-01-28 15:29:59,52.2639,0.005
2026-01-28 15:34:59,,,,14.63,unknown,unknown,unknown,17.1,0.03,0.03,0.0609,2026-01-28 15:34:59,52.952,0.005
2026-01-28 15:39:59,,,,15.108,unknown,unknown,unknown,17.3,0.04,0.04,0.0571,2026-01-28 15:39:59,53.6373,0.005
2026-01-28 15:44:59,,,,15.584,unknown,unknown,unknown,17.5,0.04,0.04,0.0634,2026-01-28 15:44:59,54.303,0.005
2026-01-28 15:49:59,,,,16.071,unknown,unknown,unknown,17.7,0.05,0.05,0.0571,2026-01-28 15:49:59,54.968,0.005
2026-01-28 15:54:59,,,,16.562,unknown,unknown,unknown,17.9,0.06,0.06,0.0605,2026-01-28 15:54:59,55.6286,0.005
2026-01-28 15:59:59,,,,17.042,unknown,unknown,unknown,18,0.06,0.06,0.0638,2026-01-28 15:59:59,56.2797,0.005
2026-01-28 16:04:59,,,,17.505,unknown,unknown,unknown,18.2,0.05,0.05,0.0565,2026-01-28 16:04:59,56.922,0.005
2026-01-28 16:09:59,,,,17.952,unknown,unknown,unknown,18.4,0.05,0.05,0.0514,2026-01-28 16:09:59,57.5481,0.005
2026-01-28 16:14:59,,,,18.388,unknown,unknown,unknown,18.6,0.05,0.05,0.054,2026-01-28 16:14:59,58.1731,0.005
2026-01-28 16:19:59,,,,18.816,unknown,unknown,unknown,18.8,0.06,0.06,0.0571,2026-01-28 16:19:59,58.791,0.005
2026-01-28 16:24:59,,,,19.235,unknown,unknown,unknown,19,0.06,0.06,0.0571,2026-01-28 16:24:59,59.3929,0.005
2026-01-28 16:29:59,,,,19.639,unknown,unknown,unknown,19.1,0.06,0.06,0.057,2026-01-28 16:29:59,59.9862,0.005
2026-01-28 16:34:59,,,,20.025,unknown,unknown,unknown,19.3,0.07,0.07,0.0581,2026-01-28 16:34:59,60.5636,0.005
2026-01-28 16:39:59,,,,20.394,unknown,unknown,unknown,19.5,0.07,0.07,0.0676,2026-01-28 16:39:59,61.1278,0.005
2026-01-28 16:44:59,,,,20.766,unknown,unknown,unknown,19.7,0.07,0.07,0.0679,2026-01-28 16:44:59,61.6856,0.005
2026-01-28 16:49:59,,,,21.133,unknown,unknown,unknown,19.9,0.06,0.06,0.0743,2026-01-28 16:49:59,62.2335,0.005
2026-01-28 16:54:59,,,,21.498,unknown,unknown,unknown,20.1,0.07,0.07,0.066,2026-01-28 16:54:59,62.7663,0.005
2026-01-28 16:59:59,,,,21.841,unknown,unknown,unknown,20.3,0.07,0.07,0.0659,2026-01-28 16:59:59,63.294,0.005
2026-01-28 17:04:59,,,,22.117,unknown,unknown,unknown,20.5,0.06,0.06,0.0651,2026-01-28 17:04:59,63.8148,0.005
2026-01-28 17:09:59,,,,22.447,unknown,unknown,unknown,20.7,0.06,0.06,0.0795,2026-01-28 17:09:59,64.3276,0.005
2026-01-28 17:14:59,,,,22.761,unknown,unknown,unknown,20.8,0.06,0.06,0.0848,2026-01-28 17:14:59,64.8221,0.005
2026-01-28 17:19:59,,,,23.005,unknown,unknown,unknown,21.1,0.06,0.06,0.0905,2026-01-28 17:19:59,65.2876,0.005
2026-01-28 17:24:59,,,,23.172,unknown,unknown,unknown,21.4,0.06,0.06,0.0858,2026-01-28 17:24:59,65.7308,0.005
2026-01-28 17:29:59,,,,23.417,unknown,unknown,unknown,21.6,0.06,0.06,0.0711,2026-01-28 17:29:59,66.1663,0.005
2026-01-28 17:34:59,,,,24.118,unknown,unknown,unknown,21.8,0.07,0.07,0.1013,2026-01-28 17:34:59,66.5606,0.005
2026-01-28 17:39:59,,,,24.915,unknown,unknown,unknown,21.9,0.07,0.07,0.067,2026-01-28 17:39:59,66.932,0.005
2026-01-28 17:44:59,,,,25.677,unknown,unknown,unknown,22.2,0.07,0.07,0.1013,2026-01-28 17:44:59,67.2792,0.005
2026-01-28 17:49:59,,,,26.462,unknown,unknown,unknown,22.4,0.07,0.07,0.0799,2026-01-28 17:49:59,67.6077,0.005
2026-01-28 17:54:59,,,,27.21,unknown,unknown,unknown,22.6,0.07,0.07,0.1303,2026-01-28 17:54:59,67.9115,0.005
2026-01-28 17:59:59,,,,27.925,unknown,unknown,unknown,22.8,0.07,0.07,0.1363,2026-01-28 17:59:59,68.2058,0.005
2026-01-28 18:04:59,,,,28.748,unknown,unknown,unknown,22.9,0.07,0.07,0.1078,2026-01-28 18:04:59,68.4795,0.005
2026-01-28 18:09:59,,,,29.614,unknown,unknown,unknown,23,0.08,0.08,0.1086,2026-01-28 18:09:59,68.7358,0.005
2026-01-28 18:14:59,,,,30.49,unknown,unknown,unknown,23,0.08,0.08,0.1086,2026-01-28 18:14:59,68.98,0.005
2026-01-28 18:19:59,,,,31.354,unknown,unknown,unknown,23.1,0.09,0.09,0.1388,2026-01-28 18:19:59,69.1913,0.005
2026-01-28 18:24:59,,,,32.223,unknown,unknown,unknown,23.1,0.09,0.09,0.2113,2026-01-28 18:24:59,69.3925,0.005
2026-01-28 18:29:59,,,,33.091,unknown,unknown,unknown,23.2,0.09,0.09,0.0939,2026-01-28 18:29:59,69.5633,0.005
2026-01-28 18:34:59,,,,33.958,unknown,unknown,unknown,23.2,0.08,0.08,0.0873,2026-01-28 18:34:59,69.695,0.005
2026-01-28 18:39:59,,,,34.816,unknown,unknown,unknown,23.2,0.08,0.08,0.0995,2026-01-28 18:39:59,69.7781,0.005
2026-01-28 18:44:59,,,,35.588,unknown,unknown,unknown,23.3,0.1,0.1,0.0796,2026-01-28 18:44:59,69.8443,0.005
2026-01-28 18:49:59,,,,36.421,unknown,unknown,unknown,23.4,0.09,0.09,0.0902,2026-01-28 18:49:59,69.8788,0.005
2026-01-28 18:54:59,,,,37.242,unknown,unknown,unknown,23.4,0.11,0.11,0.0675,2026-01-28 18:54:59,69.9091,0.005
2026-01-28 18:59:59,,,,38.058,unknown,unknown,unknown,23.4,0.11,0.11,0.1003,2026-01-28 18:59:59,69.9205,0.005
2026-01-28 19:04:59,,,,38.866,unknown,unknown,unknown,23.5,0.09,0.09,0.0773,2026-01-28 19:04:59,69.932,0.005
2026-01-28 19:09:59,,,,39.676,unknown,unknown,unknown,23.5,0.1,0.1,0.0775,2026-01-28 19:09:59,69.9377,0.005
2026-01-28 19:14:59,,,,40.484,unknown,unknown,unknown,23.6,0.11,0.11,0.0726,2026-01-28 19:14:59,69.9549,0.005
