datetime,offpeak,shoulder,peak,export,bat_charge,bat_charge2,bat_discharge,house_load,gen_price,fit_price,aemo_price,pe_datetime,solar_gen
2026-03-30 06:54:59,0,0,0,0.042,unknown,unknown,unknown,1.5,0.11,0.11,0.1026,2026-03-30 06:54:59,0
2026-03-30 06:59:59,0,0,0,0.042,unknown,unknown,unknown,1.6,0.11,0.11,0.1017,2026-03-30 06:59:59,0
2026-03-30 07:04:59,0,0,0,0.042,unknown,unknown,unknown,1.7,0.11,0.11,0.0956,2026-03-30 07:04:59,0
2026-03-30 07:09:59,0,0,0,0.043,unknown,unknown,unknown,1.7,0.11,0.11,0.0981,2026-03-30 07:09:59,0
2026-03-30 07:14:59,0,0,0,0.043,unknown,unknown,unknown,1.7,0.12,0.12,0.1183,2026-03-30 07:14:59,0
2026-03-30 07:19:59,0,0,0,0.043,unknown,unknown,unknown,1.7,0.12,0.12,0.1049,2026-03-30 07:19:59,0.01
2026-03-30 07:24:59,0,0,0,0.044,unknown,unknown,unknown,1.8,0.12,0.12,0.1173,2026-03-30 07:24:59,0.01
2026-03-30 07:29:59,0,0,0,0.044,unknown,unknown,unknown,1.8,0.12,0.12,0.1189,2026-03-30 07:29:59,0.01
2026-03-30 07:34:59,0,0,0,0.045,unknown,unknown,unknown,1.8,0.14,0.14,0.1146,2026-03-30 07:34:59,0.02
2026-03-30 07:39:59,0,0,0,0.045,unknown,unknown,unknown,1.8,0.14,0.14,0.1225,2026-03-30 07:39:59,0.02
2026-03-30 07:44:59,0,0.001,0,0.046,unknown,unknown,unknown,1.9,0.13,0.13,0.1019,2026-03-30 07:44:59,0.03
2026-03-30 07:49:59,0,0.001,0,0.047,unknown,unknown,unknown,1.9,0.11,0.11,0.0801,2026-03-30 07:49:59,0.05
2026-03-30 07:54:59,0,0.001,0,0.048,unknown,unknown,unknown,1.9,0.11,0.11,0.0781,2026-03-30 07:54:59,0.06
2026-03-30 07:59:59,0,0.002,0,0.049,unknown,unknown,unknown,2,0.11,0.11,0.0773,2026-03-30 07:59:59,0.08
2026-03-30 08:04:59,0,0.002,0,0.05,unknown,unknown,unknown,2,0.1,0.1,0.0848,2026-03-30 08:04:59,0.19
2026-03-30 08:09:59,0,0.002,0,0.051,unknown,unknown,unknown,2,0.09,0.09,0.0773,2026-03-30 08:09:59,0.21
2026-03-30 08:14:59,0,0.003,0,0.052,unknown,unknown,unknown,2,0.09,0.09,0.0655,2026-03-30 08:14:59,0.23
2026-03-30 08:19:59,0,0.004,0,0.053,unknown,unknown,unknown,2.1,0.08,0.08,0.065,2026-03-30 08:19:59,0.25
2026-03-30 08:24:59,0,0.005,0,0.054,unknown,unknown,unknown,2.2,0.08,0.08,0.0611,2026-03-30 08:24:59,0.37
2026-03-30 08:29:59,0,0.005,0,0.055,unknown,unknown,unknown,2.4,0.07,0.07,0.0108,2026-03-30 08:29:59,0.39
2026-03-30 08:34:59,0,0.006,0,0.056,unknown,unknown,unknown,2.5,0.05,0.05,0.0114,2026-03-30 08:34:59,0.41
2026-03-30 08:39:59,0,0.007,0,0.057,unknown,unknown,unknown,2.6,0.03,0.03,0.0056,2026-03-30 08:39:59,0.44
2026-03-30 08:44:59,0,0.007,0,0.058,unknown,unknown,unknown,2.7,0.01,0.01,0.0088,2026-03-30 08:44:59,0.58
2026-03-30 08:49:59,0,0.008,0,0.058,unknown,unknown,unknown,2.8,0.01,0.01,0.0083,2026-03-30 08:49:59,0.72
2026-03-30 08:54:59,0,0.008,0,0.059,unknown,unknown,unknown,2.9,0.01,0.01,0.0017,2026-03-30 08:54:59,0.76
2026-03-30 08:59:59,0,0.01,0,0.06,unknown,unknown,unknown,3,0.01,0.01,0.0015,2026-03-30 08:59:59,0.91
2026-03-30 09:04:59,0,0.011,0,0.062,unknown,unknown,unknown,3.1,0.01,0.01,0.0042,2026-03-30 09:04:59,1.07
2026-03-30 09:09:59,0,0.012,0,0.064,unknown,unknown,unknown,3.2,0.01,0.01,0.003,2026-03-30 09:09:59,1.28
2026-03-30 09:14:59,0,0.013,0,0.066,unknown,unknown,unknown,3.3,0.01,0.01,0.0018,2026-03-30 09:14:59,1.54
2026-03-30 09:19:59,0,0.013,0,0.068,unknown,unknown,unknown,3.3,0.01,0.01,0.0041,2026-03-30 09:19:59,1.89
2026-03-30 09:24:59,0,0.014,0,0.07,unknown,unknown,unknown,3.4,0.01,0.01,0.0047,2026-03-30 09:24:59,2.14
2026-03-30 09:29:59,0,0.014,0,0.072,unknown,unknown,unknown,3.5,0.01,0.01,0.0022,2026-03-30 09:29:59,2.5
2026-03-30 09:34:59,0,0.014,0,0.073,unknown,unknown,unknown,3.6,0.01,0.01,0.0016,2026-03-30 09:34:59,2.76
2026-03-30 09:39:59,0,0.014,0,0.074,unknown,unknown,unknown,3.7,0.01,0.01,0.0008,2026-03-30 09:39:59,3.11
2026-03-30 09:44:59,0,0.014,0,0.076,unknown,unknown,unknown,3.8,0.01,0.01,0.0018,2026-03-30 09:44:59,3.45
2026-03-30 09:49:59,0,0.014,0,0.077,unknown,unknown,unknown,3.9,0.01,0.01,0.0018,2026-03-30 09:49:59,3.7
2026-03-30 09:54:59,0,0.015,0,0.079,unknown,unknown,unknown,4,0.01,0.01,0.0113,2026-03-30 09:54:59,4.07
2026-03-30 09:59:59,0,0.015,0,0.08,unknown,unknown,unknown,4.1,0.01,0.01,0.0113,2026-03-30 09:59:59,4.42
2026-03-30 10:04:59,0,0.015,0,0.082,unknown,unknown,unknown,4.2,0.01,0.01,0.0099,2026-03-30 10:04:59,4.63
2026-03-30 10:09:59,0,0.016,0,0.083,unknown,unknown,unknown,4.3,0.01,0.01,0.0099,2026-03-30 10:09:59,4.98
2026-03-30 10:14:59,0,0.016,0,0.085,unknown,unknown,unknown,4.4,0.01,0.01,0.0082,2026-03-30 10:14:59,5.35
2026-03-30 10:19:59,0,0.016,0,0.086,unknown,unknown,unknown,4.5,0.01,0.01,0.0113,2026-03-30 10:19:59,5.58
2026-03-30 10:24:59,0,0.016,0,0.088,unknown,unknown,unknown,4.6,0.01,0.01,0.0113,2026-03-30 10:24:59,5.95
2026-03-30 10:29:59,0,0.016,0,0.09,unknown,unknown,unknown,4.7,0.01,0.01,0.0113,2026-03-30 10:29:59,6.34
2026-03-30 10:34:59,0,0.017,0,0.091,unknown,unknown,unknown,4.8,0.01,0.01,0.0113,2026-03-30 10:34:59,6.69
2026-03-30 10:39:59,0,0.017,0,0.093,unknown,unknown,unknown,4.9,0.01,0.01,0.0113,2026-03-30 10:39:59,7.18
2026-03-30 10:44:59,0,0.017,0,0.094,unknown,unknown,unknown,5.1,0.01,0.01,0.0113,2026-03-30 10:44:59,7.72
2026-03-30 10:49:59,0,0.018,0,0.096,unknown,unknown,unknown,5.2,0.01,0.01,0.0113,2026-03-30 10:49:59,8.36
2026-03-30 10:54:59,0,0.018,0,0.098,unknown,unknown,unknown,5.3,0.01,0.01,0.0113,2026-03-30 10:54:59,8.91
2026-03-30 10:59:59,0,0.018,0,0.1,unknown,unknown,unknown,5.3,0.02,0.02,0.0359,2026-03-30 10:59:59,9.43
2026-03-30 11:04:59,0.003,0.018,0,0.104,unknown,unknown,unknown,5.5,0.02,0.02,0.0379,2026-03-30 11:04:59,10.08
2026-03-30 11:09:59,0.003,0.018,0,0.105,unknown,unknown,unknown,5.5,0.02,0.02,0.0383,2026-03-30 11:09:59,10.63
2026-03-30 11:14:59,0.003,0.018,0,0.106,unknown,unknown,unknown,5.6,0.02,0.02,0.0113,2026-03-30 11:14:59,11.27
2026-03-30 11:19:59,0.003,0.018,0,0.108,unknown,unknown,unknown,5.7,0.02,0.02,0.0113,2026-03-30 11:19:59,11.9
2026-03-30 11:24:59,0.003,0.018,0,0.11,unknown,unknown,unknown,5.8,0.02,0.02,0.0113,2026-03-30 11:24:59,12.45
2026-03-30 11:29:59,0.006,0.018,0,0.114,unknown,unknown,unknown,5.9,0.02,0.02,0.0113,2026-03-30 11:29:59,13.1
2026-03-30 11:34:59,0.007,0.018,0,0.117,unknown,unknown,unknown,6,0.02,0.02,0.0008,2026-03-30 11:34:59,13.75
2026-03-30 11:39:59,0.008,0.018,0,0.119,unknown,unknown,unknown,6.1,0.02,0.02,0.0012,2026-03-30 11:39:59,14.31
2026-03-30 11:44:59,0.01,0.018,0,0.122,unknown,unknown,unknown,6.1,0.01,0.01,0.0008,2026-03-30 11:44:59,14.92
2026-03-30 11:49:59,0.012,0.018,0,0.125,unknown,unknown,unknown,6.2,0.01,0.01,0.0113,2026-03-30 11:49:59,15.42
2026-03-30 11:54:59,0.014,0.018,0,0.128,unknown,unknown,unknown,6.3,0.01,0.01,0.0113,2026-03-30 11:54:59,15.92
2026-03-30 11:59:59,0.016,0.018,0,0.131,unknown,unknown,unknown,6.4,0.01,0.01,0.0113,2026-03-30 11:59:59,16.54
2026-03-30 12:04:59,0.016,0.018,0,0.132,unknown,unknown,unknown,6.4,0.01,0.01,0.0014,2026-03-30 12:04:59,17.22
2026-03-30 12:09:59,0.016,0.018,0,0.133,unknown,unknown,unknown,6.5,0.01,0.01,0.0113,2026-03-30 12:09:59,17.89
2026-03-30 12:14:59,0.016,0.018,0,0.135,unknown,unknown,unknown,6.5,0.01,0.01,0.0113,2026-03-30 12:14:59,18.41
2026-03-30 12:19:59,0.017,0.018,0,0.136,unknown,unknown,unknown,6.6,0.01,0.01,0.0113,2026-03-30 12:19:59,18.88
2026-03-30 12:24:59,0.017,0.018,0,0.137,unknown,unknown,unknown,6.8,0.01,0.01,0.0008,2026-03-30 12:24:59,19.49
2026-03-30 12:29:59,0.018,0.018,0,0.139,unknown,unknown,unknown,7,0.01,0.01,0.0113,2026-03-30 12:29:59,20.14
2026-03-30 12:34:59,0.018,0.018,0,0.141,unknown,unknown,unknown,7.2,0.01,0.01,0.0049,2026-03-30 12:34:59,20.65
2026-03-30 12:39:59,0.019,0.018,0,0.142,unknown,unknown,unknown,7.4,0.01,0.01,0.0113,2026-03-30 12:39:59,20.95
2026-03-30 12:44:59,0.019,0.018,0,0.144,unknown,unknown,unknown,7.6,0.01,0.01,0.0045,2026-03-30 12:44:59,21.61
2026-03-30 12:49:59,0.019,0.018,0,0.145,unknown,unknown,unknown,7.8,0.01,0.01,0.0008,2026-03-30 12:49:59,22.28
2026-03-30 12:54:59,0.019,0.018,0,0.147,unknown,unknown,unknown,8,0.01,0.01,0.003,2026-03-30 12:54:59,22.91
2026-03-30 12:59:59,0.019,0.018,0,0.149,unknown,unknown,unknown,8.1,0.01,0.01,0.0113,2026-03-30 12:59:59,23.57
2026-03-30 13:04:59,0.019,0.018,0,0.15,unknown,unknown,unknown,8.3,0.01,0.01,0.0008,2026-03-30 13:04:59,24.21
2026-03-30 13:09:59,0.019,0.018,0,0.152,unknown,unknown,unknown,8.5,0.01,0.01,0.0008,2026-03-30 13:09:59,24.96
2026-03-30 13:14:59,0.019,0.018,0,0.153,unknown,unknown,unknown,8.6,0.01,0.01,0.0014,2026-03-30 13:14:59,25.62
2026-03-30 13:19:59,0.019,0.018,0,0.155,unknown,unknown,unknown,8.8,0.01,0.01,0.0013,2026-03-30 13:19:59,26.27
2026-03-30 13:24:59,0.019,0.018,0,0.157,unknown,unknown,unknown,9,0.01,0.01,0.0008,2026-03-30 13:24:59,26.91
2026-03-30 13:29:59,0.019,0.018,0,0.158,unknown,unknown,unknown,9.2,0.01,0.01,0.0008,2026-03-30 13:29:59,27.66
2026-03-30 13:34:59,0.019,0.018,0,0.16,unknown,unknown,unknown,9.3,0.01,0.01,0.0008,2026-03-30 13:34:59,28.31
2026-03-30 13:39:59,0.019,0.018,0,0.161,unknown,unknown,unknown,9.5,0.01,0.01,0.0113,2026-03-30 13:39:59,28.95
2026-03-30 13:44:59,0.019,0.018,0,0.163,unknown,unknown,unknown,9.6,0.01,0.01,0.0008,2026-03-30 13:44:59,29.7
2026-03-30 13:49:59,0.019,0.018,0,0.164,unknown,unknown,unknown,9.7,0.01,0.01,0.0113,2026-03-30 13:49:59,30.34
2026-03-30 13:54:59,0.019,0.018,0,0.165,unknown,unknown,unknown,9.8,0.01,0.01,0.0113,2026-03-30 13:54:59,30.97
2026-03-30 13:59:59,0.02,0.018,0,0.166,unknown,unknown,unknown,10,0.01,0.01,0.0083,2026-03-30 13:59:59,31.61
2026-03-30 14:04:59,0.02,0.018,0,0.167,unknown,unknown,unknown,10.2,0.01,0.01,0.0014,2026-03-30 14:04:59,32.23
2026-03-30 14:09:59,0.02,0.018,0,0.169,unknown,unknown,unknown,10.3,0.01,0.01,0.0029,2026-03-30 14:09:59,32.87
2026-03-30 14:14:59,0.02,0.018,0,0.17,unknown,unknown,unknown,10.4,0.01,0.01,0.0029,2026-03-30 14:14:59,33.59
2026-03-30 14:19:59,0.02,0.019,0,0.172,unknown,unknown,unknown,10.5,0.01,0.01,0.0007,2026-03-30 14:19:59,34.22
2026-03-30 14:24:59,0.02,0.019,0,0.173,unknown,unknown,unknown,10.7,0.01,0.01,0.0222,2026-03-30 14:24:59,34.84
2026-03-30 14:29:59,0.02,0.02,0,0.176,unknown,unknown,unknown,10.8,0.01,0.01,0.0222,2026-03-30 14:29:59,35.47
2026-03-30 14:34:59,0.02,0.021,0,0.177,unknown,unknown,unknown,10.9,0.04,0.04,0.0393,2026-03-30 14:34:59,35.98
2026-03-30 14:39:59,0.02,0.021,0,0.338,unknown,unknown,unknown,10.9,0.04,0.04,0.057,2026-03-30 14:39:59,36.5
2026-03-30 14:44:59,0.02,0.021,0,0.746,unknown,unknown,unknown,10.9,0.03,0.03,0.038,2026-03-30 14:44:59,37.01
2026-03-30 14:49:59,0.02,0.021,0,1.141,unknown,unknown,unknown,11,0.03,0.03,0.038,2026-03-30 14:49:59,37.38
2026-03-30 14:54:59,0.02,0.021,0,1.525,unknown,unknown,unknown,11,0.04,0.04,0.0068,2026-03-30 14:54:59,37.85
2026-03-30 14:59:59,0.02,0.021,0,1.84,unknown,unknown,unknown,11,0.04,0.04,0.038,2026-03-30 14:59:59,38.19
2026-03-30 15:04:59,0.02,0.021,0,2.083,unknown,unknown,unknown,11.1,0.01,0.01,0.038,2026-03-30 15:04:59,38.52
2026-03-30 15:09:59,0.02,0.021,0,2.282,unknown,unknown,unknown,11.1,0.01,0.01,0.008,2026-03-30 15:09:59,38.72
2026-03-30 15:14:59,0.02,0.021,0,2.425,unknown,unknown,unknown,11.1,0.01,0.01,0.0007,2026-03-30 15:14:59,39
2026-03-30 15:19:59,0.02,0.021,0,2.567,unknown,unknown,unknown,11.2,0.02,0.02,0.034,2026-03-30 15:19:59,39.17
2026-03-30 15:24:59,0.02,0.021,0,2.732,unknown,unknown,unknown,11.2,0.03,0.03,0.0379,2026-03-30 15:24:59,39.34
2026-03-30 15:29:59,0.02,0.021,0,2.902,unknown,unknown,unknown,11.2,0.03,0.03,0.038,2026-03-30 15:29:59,39.6
2026-03-30 15:34:59,0.02,0.021,0,3.072,unknown,unknown,unknown,11.3,0.02,0.02,0.0072,2026-03-30 15:34:59,39.76
2026-03-30 15:39:59,0.02,0.021,0,3.213,unknown,unknown,unknown,11.3,0.02,0.02,0.038,2026-03-30 15:39:59,40.02
2026-03-30 15:44:59,0.02,0.021,0,3.321,unknown,unknown,unknown,11.3,0.04,0.04,0.038,2026-03-30 15:44:59,40.07
2026-03-30 15:49:59,0.02,0.021,0,3.409,unknown,unknown,unknown,11.4,0.04,0.04,0.058,2026-03-30 15:49:59,40.23
2026-03-30 15:54:59,0.02,0.021,0,3.524,unknown,unknown,unknown,11.4,0.05,0.05,0.057,2026-03-30 15:54:59,40.38
2026-03-30 15:59:59,0.02,0.021,0,3.614,unknown,unknown,unknown,11.5,0.05,0.05,0.0582,2026-03-30 15:59:59,40.53
2026-03-30 16:04:59,0.02,0.021,0,3.651,unknown,unknown,unknown,11.6,0.05,0.05,0.0582,2026-03-30 16:04:59,40.78
2026-03-30 16:09:59,0.02,0.021,0,3.723,unknown,unknown,unknown,11.7,0.05,0.05,0.0582,2026-03-30 16:09:59,40.93
2026-03-30 16:14:59,0.02,0.021,0,3.853,unknown,unknown,unknown,11.7,0.06,0.06,0.0571,2026-03-30 16:14:59,41.08
2026-03-30 16:19:59,0.02,0.021,0,4.003,unknown,unknown,unknown,11.8,0.06,0.06,0.057,2026-03-30 16:19:59,41.33
2026-03-30 16:24:59,0.02,0.021,0,4.192,unknown,unknown,unknown,11.8,0.06,0.06,0.038,2026-03-30 16:24:59,41.48
2026-03-30 16:29:59,0.02,0.021,0,4.405,unknown,unknown,unknown,11.8,0.06,0.06,0.0412,2026-03-30 16:29:59,41.83
2026-03-30 16:34:59,0.02,0.021,0,4.63,unknown,unknown,unknown,11.8,0.05,0.05,0.0582,2026-03-30 16:34:59,42.08
2026-03-30 16:39:59,0.02,0.021,0,4.847,unknown,unknown,unknown,11.9,0.05,0.05,0.038,2026-03-30 16:39:59,42.33
2026-03-30 16:44:59,0.02,0.021,0,5.021,unknown,unknown,unknown,11.9,0.05,0.05,0.038,2026-03-30 16:44:59,42.5
2026-03-30 16:49:59,0.02,0.021,0,5.127,unknown,unknown,unknown,11.9,0.05,0.05,0.0405,2026-03-30 16:49:59,42.65
2026-03-30 16:54:59,0.02,0.021,0,5.16,unknown,unknown,unknown,12,0.05,0.05,0.038,2026-03-30 16:54:59,42.78
2026-03-30 16:59:59,0.02,0.021,0,5.173,unknown,unknown,unknown,12,0.05,0.05,0.0773,2026-03-30 16:59:59,42.8
2026-03-30 17:04:59,0.02,0.021,0,5.179,unknown,unknown,unknown,12,0.05,0.05,0.0655,2026-03-30 17:04:59,42.82
2026-03-30 17:09:59,0.02,0.021,0,5.186,unknown,unknown,unknown,12.1,0.06,0.06,0.0655,2026-03-30 17:09:59,42.84
2026-03-30 17:14:59,0.02,0.021,0,5.195,unknown,unknown,unknown,12.1,0.07,0.07,0.0738,2026-03-30 17:14:59,42.96
2026-03-30 17:19:59,0.02,0.021,0,5.196,unknown,unknown,unknown,12.1,0.07,0.07,0.0728,2026-03-30 17:19:59,42.97
2026-03-30 17:24:59,0.02,0.021,0,5.197,unknown,unknown,unknown,12.2,0.08,0.08,0.0773,2026-03-30 17:24:59,42.99
2026-03-30 17:29:59,0.02,0.021,0,5.198,unknown,unknown,unknown,12.2,0.08,0.08,0.1021,2026-03-30 17:29:59,43
2026-03-30 17:34:59,0.02,0.021,0,5.916,unknown,unknown,unknown,12.3,0.09,0.09,0.0773,2026-03-30 17:34:59,43.11
2026-03-30 17:39:59,0.02,0.021,0,6.729,unknown,unknown,unknown,12.3,0.09,0.09,0.0903,2026-03-30 17:39:59,43.12
2026-03-30 17:44:59,0.02,0.021,0,7.547,unknown,unknown,unknown,12.3,0.1,0.1,0.0981,2026-03-30 17:44:59,43.13
2026-03-30 17:49:59,0.02,0.021,0,8.366,unknown,unknown,unknown,12.3,0.1,0.1,0.0773,2026-03-30 17:49:59,43.14
2026-03-30 17:54:59,0.02,0.021,0,9.179,unknown,unknown,unknown,12.4,0.1,0.1,0.106,2026-03-30 17:54:59,43.15
2026-03-30 17:59:59,0.02,0.021,0,9.951,unknown,unknown,unknown,12.4,0.1,0.1,0.1213,2026-03-30 17:59:59,43.26
2026-03-30 18:04:59,0.02,0.021,0,10.755,unknown,unknown,unknown,12.5,0.1,0.1,0.096,2026-03-30 18:04:59,43.27
2026-03-30 18:09:59,0.02,0.021,0,11.569,unknown,unknown,unknown,12.5,0.11,0.11,0.1059,2026-03-30 18:09:59,43.27
2026-03-30 18:14:59,0.02,0.021,0,12.361,unknown,unknown,unknown,12.6,0.12,0.12,0.1261,2026-03-30 18:14:59,43.28
2026-03-30 18:19:59,0.02,0.021,0,13.176,unknown,unknown,unknown,12.6,0.12,0.12,0.1034,2026-03-30 18:19:59,43.28
2026-03-30 18:24:59,0.02,0.021,0,13.989,unknown,unknown,unknown,12.6,0.12,0.12,0.106,2026-03-30 18:24:59,43.29
2026-03-30 18:29:59,0.02,0.021,0,14.814,unknown,unknown,unknown,12.6,0.12,0.12,0.1234,2026-03-30 18:29:59,43.29
2026-03-30 18:34:59,0.02,0.021,0,15.611,unknown,unknown,unknown,12.7,0.13,0.13,0.1204,2026-03-30 18:34:59,43.3
2026-03-30 18:39:59,0.02,0.021,0,16.421,unknown,unknown,unknown,12.7,0.14,0.14,0.1202,2026-03-30 18:39:59,43.3
2026-03-30 18:44:59,0.02,0.021,0,17.223,unknown,unknown,unknown,12.7,0.14,0.14,0.1232,2026-03-30 18:44:59,43.3
2026-03-30 18:49:59,0.02,0.021,0,18.024,unknown,unknown,unknown,12.8,0.14,0.14,0.1185,2026-03-30 18:49:59,43.3
2026-03-30 18:54:59,0.02,0.021,0,18.827,unknown,unknown,unknown,12.8,0.14,0.14,0.1332,2026-03-30 18:54:59,43.3
2026-03-30 18:59:59,0.02,0.021,0,19.629,unknown,unknown,unknown,12.8,0.14,0.14,0.1219,2026-03-30 18:59:59,43.3
2026-03-30 19:04:59,0.02,0.021,0,20.429,unknown,unknown,unknown,12.9,0.13,0.13,0.1212,2026-03-30 19:04:59,43.3
2026-03-30 19:09:59,0.02,0.021,0,21.229,unknown,unknown,unknown,12.9,0.13,0.13,0.1176,2026-03-30 19:09:59,43.3
2026-03-30 19:14:59,0.02,0.021,0,22.032,unknown,unknown,unknown,12.9,0.12,0.12,0.1057,2026-03-30 19:14:59,43.3
2026-03-30 19:19:59,0.02,0.021,0,22.833,unknown,unknown,unknown,13,0.12,0.12,0.1026,2026-03-30 19:19:59,43.3
2026-03-30 19:24:59,0.02,0.021,0,23.64,unknown,unknown,unknown,13,0.12,0.12,0.1049,2026-03-30 19:24:59,43.3
2026-03-30 19:29:59,0.02,0.021,0,24.452,unknown,unknown,unknown,13,0.12,0.12,0.1057,2026-03-30 19:29:59,43.3
2026-03-30 19:34:59,0.02,0.021,0,24.549,unknown,unknown,unknown,13.1,0.13,0.13,0.1057,2026-03-30 19:34:59,43.3
2026-03-30 19:39:59,0.02,0.021,0,24.549,unknown,unknown,unknown,13.1,0.12,0.12,0.1002,2026-03-30 19:39:59,43.3
2026-03-30 19:44:59,0.02,0.021,0,24.549,unknown,unknown,unknown,13.2,0.12,0.12,0.1049,2026-03-30 19:44:59,43.3
2026-03-30 19:49:59,0.02,0.021,0,24.549,unknown,unknown,unknown,13.2,0.12,0.12,0.0981,2026-03-30 19:49:59,43.3
2026-03-30 19:54:59,0.02,0.021,0,24.549,unknown,unknown,unknown,13.3,0.11,0.11,0.1011,2026-03-30 19:54:59,43.3
2026-03-30 19:59:59,0.02,0.021,0,24.549,unknown,unknown,unknown,13.3,0.11,0.11,0.0996,2026-03-30 19:59:59,43.3
2026-03-30 20:04:59,0.02,0.021,0,24.55,unknown,unknown,unknown,13.4,0.11,0.11,0.1009,2026-03-30 20:04:59,43.3
2026-03-30 20:09:59,0.02,0.021,0,24.55,unknown,unknown,unknown,13.5,0.11,0.11,0.1008,2026-03-30 20:09:59,43.3
2026-03-30 20:14:59,0.02,0.021,0,24.551,unknown,unknown,unknown,13.5,0.11,0.11,0.097,2026-03-30 20:14:59,43.3
2026-03-30 20:19:59,0.02,0.021,0,24.551,unknown,unknown,unknown,13.5,0.11,0.11,0.0979,2026-03-30 20:19:59,43.3
2026-03-30 20:24:59,0.02,0.021,0,24.551,unknown,unknown,unknown,13.6,0.11,0.11,0.0978,2026-03-30 20:24:59,43.3
2026-03-30 20:29:59,0.02,0.021,0,24.552,unknown,unknown,unknown,13.6,0.11,0.11,0.0981,2026-03-30 20:29:59,43.3
2026-03-30 20:34:59,0.02,0.021,0,24.552,unknown,unknown,unknown,13.6,0.11,0.11,0.087,2026-03-30 20:34:59,43.3
2026-03-30 20:39:59,0.02,0.021,0,24.552,unknown,unknown,unknown,13.7,0.11,0.11,0.0884,2026-03-30 20:39:59,43.3
2026-03-30 20:44:59,0.02,0.021,0,24.553,unknown,unknown,unknown,13.7,0.1,0.1,0.0843,2026-03-30 20:44:59,43.3
2026-03-30 20:49:59,0.02,0.021,0,24.553,unknown,unknown,unknown,13.8,0.1,0.1,0.0981,2026-03-30 20:49:59,43.3
2026-03-30 20:54:59,0.02,0.021,0,24.553,unknown,unknown,unknown,13.8,0.1,0.1,0.0981,2026-03-30 20:54:59,43.3
2026-03-30 20:59:59,0.02,0.021,0,24.553,unknown,unknown,unknown,13.9,0.1,0.1,0.0848,2026-03-30 20:59:59,43.3
2026-03-30 21:04:59,0.02,0.021,0,24.554,unknown,unknown,unknown,13.9,0.11,0.11,0.099,2026-03-30 21:04:59,43.3
2026-03-30 21:09:59,0.02,0.021,0,24.554,unknown,unknown,unknown,13.9,0.11,0.11,0.0981,2026-03-30 21:09:59,43.3
2026-03-30 21:14:59,0.02,0.021,0,24.554,unknown,unknown,unknown,14,0.11,0.11,0.0981,2026-03-30 21:14:59,43.3
2026-03-30 21:19:59,0.02,0.021,0,24.555,unknown,unknown,unknown,14,0.11,0.11,0.0949,2026-03-30 21:19:59,43.3
2026-03-30 21:24:59,0.02,0.021,0,24.555,unknown,unknown,unknown,14.1,0.11,0.11,0.0981,2026-03-30 21:24:59,43.3
2026-03-30 21:29:59,0.02,0.021,0,24.555,unknown,unknown,unknown,14.1,0.11,0.11,0.0906,2026-03-30 21:29:59,43.3
2026-03-30 21:34:59,0.02,0.021,0,24.555,unknown,unknown,unknown,14.1,0.11,0.11,0.0981,2026-03-30 21:34:59,43.3
2026-03-30 21:39:59,0.02,0.021,0,24.556,unknown,unknown,unknown,14.2,0.11,0.11,0.0905,2026-03-30 21:39:59,43.3
2026-03-30 21:44:59,0.02,0.021,0,24.556,unknown,unknown,unknown,14.2,0.1,0.1,0.0883,2026-03-30 21:44:59,43.3
2026-03-30 21:49:59,0.02,0.021,0,24.556,unknown,unknown,unknown,14.3,0.1,0.1,0.0848,2026-03-30 21:49:59,43.3
2026-03-30 21:54:59,0.02,0.021,0,24.557,unknown,unknown,unknown,14.3,0.1,0.1,0.0867,2026-03-30 21:54:59,43.3
2026-03-30 21:59:59,0.02,0.021,0,24.557,unknown,unknown,unknown,14.3,0.1,0.1,0.0773,2026-03-30 21:59:59,43.3
2026-03-30 22:04:59,0.02,0.021,0,24.557,unknown,unknown,unknown,14.4,0.1,0.1,0.0838,2026-03-30 22:04:59,43.3
2026-03-30 22:09:59,0.02,0.021,0,24.558,unknown,unknown,unknown,14.4,0.11,0.11,0.0981,2026-03-30 22:09:59,43.3
2026-03-30 22:14:59,0.02,0.021,0,24.558,unknown,unknown,unknown,14.4,0.1,0.1,0.0813,2026-03-30 22:14:59,43.3
2026-03-30 22:19:59,0.02,0.021,0,24.559,unknown,unknown,unknown,14.4,0.1,0.1,0.0848,2026-03-30 22:19:59,43.3
2026-03-30 22:24:59,0.02,0.021,0,24.559,unknown,unknown,unknown,14.5,0.1,0.1,0.0848,2026-03-30 22:24:59,43.3
2026-03-30 22:29:59,0.02,0.021,0,24.559,unknown,unknown,unknown,14.5,0.09,0.09,0.079,2026-03-30 22:29:59,43.3
2026-03-30 22:34:59,0.02,0.021,0,24.56,unknown,unknown,unknown,14.5,0.1,0.1,0.0894,2026-03-30 22:34:59,43.3
2026-03-30 22:39:59,0.02,0.021,0,24.56,unknown,unknown,unknown,14.5,0.1,0.1,0.0794,2026-03-30 22:39:59,43.3
2026-03-30 22:44:59,0.02,0.021,0,24.561,unknown,unknown,unknown,14.6,0.1,0.1,0.0848,2026-03-30 22:44:59,43.3
2026-03-30 22:49:59,0.02,0.021,0,24.561,unknown,unknown,unknown,14.6,0.1,0.1,0.0794,2026-03-30 22:49:59,43.3
2026-03-30 22:54:59,0.02,0.021,0,24.562,unknown,unknown,unknown,14.6,0.09,0.09,0.079,2026-03-30 22:54:59,43.3
