datetime,generationPower_kw,generationPower_kwh,cum_generationPower_kwh,pvPower_kw,pvPower_kwh,cum_pvPower_kwh,meterPower2_kw,meterPower2_kwh,cum_meterPower2_kwh,date
2025-12-28 14:10:00,0.0,0.0,25.8852,6.1896,0.5158,15.58392,-3.9461,-0.32884,-12.79394,2025-12-28
2025-12-28 14:15:00,0.0,0.0,25.8852,6.396,0.533,16.11692,-3.981,-0.33175,-13.12569,2025-12-28
2025-12-28 14:20:00,0.0,0.0,25.8852,6.5052,0.5421,16.65902,-4.0913,-0.34094,-13.46663,2025-12-28
2025-12-28 14:25:00,5.996,0.49967,26.38487,6.008,0.50067,17.15969,-3.798,-0.3165,-13.78313,2025-12-28
2025-12-28 14:30:00,6.032,0.50267,26.88754,6.046,0.50383,17.66352,-3.819,-0.31825,-14.10138,2025-12-28
2025-12-28 14:35:00,0.0,0.0,26.88754,5.8936,0.49113,18.15466,-3.6883,-0.30735,-14.40874,2025-12-28
2025-12-28 14:40:00,0.0,0.0,26.88754,5.788,0.48233,18.63699,-3.606,-0.3005,-14.70924,2025-12-28
2025-12-28 14:45:00,5.7577,0.47981,27.36735,5.7577,0.47981,19.1168,-3.5531,-0.29609,-15.00533,2025-12-28
2025-12-28 14:50:00,5.716,0.47633,27.84368,5.716,0.47633,19.59313,-3.517,-0.29308,-15.29842,2025-12-28
2025-12-28 14:55:00,5.74,0.47833,28.32202,5.751,0.47925,20.07238,-3.523,-0.29358,-15.592,2025-12-28
2025-12-28 15:00:00,6.3912,0.5326,28.85462,6.3912,0.5326,20.60499,-3.7976,-0.31647,-15.90847,2025-12-28
2025-12-28 15:05:00,0.0,0.0,28.85462,4.173,0.34775,20.95274,-2.699,-0.22492,-16.13338,2025-12-28
2025-12-28 15:10:00,0.0,0.0,28.85462,5.5803,0.46503,21.41777,-3.3677,-0.28064,-16.41403,2025-12-28
2025-12-28 15:15:00,0.0,0.0,28.85462,5.675,0.47292,21.89068,-3.425,-0.28542,-16.69944,2025-12-28
2025-12-28 15:20:00,5.693,0.47442,29.32904,5.693,0.47442,22.3651,-3.432,-0.286,-16.98544,2025-12-28
2025-12-28 15:25:00,5.6879,0.47399,29.80303,5.6879,0.47399,22.83909,-3.3822,-0.28185,-17.2673,2025-12-28
2025-12-28 15:30:00,5.593,0.46608,30.26911,5.593,0.46608,23.30517,-3.328,-0.27733,-17.54463,2025-12-28
2025-12-28 15:35:00,5.6162,0.46802,30.73713,5.6162,0.46802,23.77319,-3.303,-0.27525,-17.81988,2025-12-28
2025-12-28 15:40:00,5.617,0.46808,31.20521,5.617,0.46808,24.24128,-3.291,-0.27425,-18.09413,2025-12-28
2025-12-28 15:45:00,5.4,0.45,31.65521,5.4,0.45,24.69127,-3.092,-0.25767,-18.35179,2025-12-28
2025-12-28 15:50:00,1.6374,0.13645,31.79166,1.6374,0.13645,24.82773,-0.8237,-0.06864,-18.42044,2025-12-28
2025-12-28 15:55:00,0.0,0.0,31.79166,5.451,0.45425,25.28198,-3.263,-0.27192,-18.69236,2025-12-28
2025-12-28 16:00:00,5.8544,0.48787,32.27953,5.8664,0.48886,25.77084,-3.4275,-0.28563,-18.97798,2025-12-28
2025-12-28 16:05:00,0.0,0.0,32.27953,5.653,0.47108,26.24193,-3.332,-0.27767,-19.25565,2025-12-28
2025-12-28 16:10:00,0.0,0.0,32.27953,3.331,0.27758,26.51951,-2.401,-0.20008,-19.45573,2025-12-28
2025-12-28 16:15:00,5.2565,0.43804,32.71757,5.2565,0.43804,26.95755,-3.2257,-0.26881,-19.72454,2025-12-28
2025-12-28 16:20:00,5.359,0.44658,33.16416,5.371,0.44758,27.40513,-3.256,-0.27133,-19.99588,2025-12-28
2025-12-28 16:25:00,0.8203,0.06835,33.23251,0.8203,0.06835,27.47349,-0.5512,-0.04593,-20.04181,2025-12-28
2025-12-28 16:30:00,0.0,0.0,33.23251,4.808,0.40067,27.87415,-2.792,-0.23267,-20.27447,2025-12-28
2025-12-28 16:35:00,0.0,0.0,33.23251,4.563,0.38025,28.2544,-2.595,-0.21625,-20.49072,2025-12-28
2025-12-28 16:40:00,0.7174,0.05978,33.29229,0.7174,0.05978,28.31419,-0.4104,-0.0342,-20.52492,2025-12-28
2025-12-28 16:45:00,0.0,0.0,33.29229,4.409,0.36742,28.6816,-2.508,-0.209,-20.73392,2025-12-28
2025-12-28 16:50:00,4.2667,0.35556,33.64785,4.2667,0.35556,29.03716,-2.4099,-0.20083,-20.93475,2025-12-28
2025-12-28 16:55:00,0.0,0.0,33.64785,3.874,0.32283,29.36,-2.378,-0.19817,-21.13291,2025-12-28
2025-12-28 17:00:00,0.0,0.0,33.64785,1.122,0.0935,29.4535,-1.036,-0.08633,-21.21925,2025-12-28
2025-12-28 17:05:00,0.0,0.0,33.64785,3.8357,0.31965,29.77314,-2.3217,-0.19348,-21.41272,2025-12-28
2025-12-28 17:10:00,0.681,0.05675,33.7046,0.664,0.05533,29.82847,-0.329,-0.02742,-21.44014,2025-12-28
2025-12-28 17:15:00,0.0,0.0,33.7046,3.7086,0.30905,30.13752,-2.1618,-0.18015,-21.62029,2025-12-28
2025-12-28 17:20:00,3.544,0.29533,33.99994,3.544,0.29533,30.43286,-2.189,-0.18242,-21.8027,2025-12-28
2025-12-28 17:25:00,2.517,0.20975,34.20969,2.517,0.20975,30.64261,-1.573,-0.13108,-21.93379,2025-12-28
2025-12-28 17:30:00,3.3371,0.27809,34.48778,3.3371,0.27809,30.9207,-2.0037,-0.16697,-22.10076,2025-12-28
2025-12-28 17:35:00,3.1,0.25833,34.74611,3.1,0.25833,31.17903,-1.819,-0.15158,-22.25234,2025-12-28
2025-12-28 17:40:00,0.0,0.0,34.74611,0.4086,0.03405,31.21308,-0.1455,-0.01213,-22.26447,2025-12-28
2025-12-28 17:45:00,2.838,0.2365,34.98261,2.838,0.2365,31.44958,-1.789,-0.14908,-22.41355,2025-12-28
2025-12-28 17:50:00,0.0,0.0,34.98261,2.795,0.23292,31.6825,-1.563,-0.13025,-22.5438,2025-12-28
2025-12-28 17:55:00,0.0,0.0,34.98261,2.6618,0.22182,31.90432,-1.7077,-0.14231,-22.68611,2025-12-28
2025-12-28 18:00:00,9.992,0.83267,35.81528,2.107,0.17558,32.0799,-1.56,-0.13,-22.81611,2025-12-28
2025-12-28 18:05:00,0.0,0.0,35.81528,1.8279,0.15232,32.23223,-1.4701,-0.12251,-22.93862,2025-12-28
2025-12-28 18:10:00,9.991,0.83258,36.64786,1.901,0.15842,32.39065,-1.442,-0.12017,-23.05878,2025-12-28
2025-12-28 18:15:00,9.997,0.83308,37.48094,0.088,0.00733,32.39798,-0.535,-0.04458,-23.10337,2025-12-28
2025-12-28 18:20:00,10.0223,0.83519,38.31613,1.4558,0.12132,32.5193,-1.2883,-0.10736,-23.21072,2025-12-28
2025-12-28 18:25:00,10.157,0.84642,39.16255,0.0,0.0,32.5193,-0.411,-0.03425,-23.24497,2025-12-28
2025-12-28 18:30:00,9.9617,0.83014,39.99269,1.0475,0.08729,32.60659,-1.0943,-0.0912,-23.33617,2025-12-28
2025-12-28 18:35:00,9.993,0.83275,40.82544,0.228,0.019,32.62559,-0.793,-0.06608,-23.40225,2025-12-28
2025-12-28 18:40:00,0.0,0.0,40.82544,0.0,0.0,32.62559,-1.117,-0.09308,-23.49533,2025-12-28
2025-12-28 18:45:00,0.0,0.0,40.82544,0.0,0.0,32.62559,-0.9542,-0.07951,-23.57485,2025-12-28
2025-12-28 18:50:00,0.0,0.0,40.82544,0.0,0.0,32.62559,-0.113,-0.00942,-23.58426,2025-12-28
2025-12-28 18:55:00,0.0,0.0,40.82544,0.0,0.0,32.62559,-0.5203,-0.04336,-23.62762,2025-12-28
2025-12-28 19:00:00,0.0,0.0,40.82544,0.0,0.0,32.62559,-0.053,-0.00442,-23.63204,2025-12-28
2025-12-28 19:05:00,0.0,0.0,40.82544,0.0,0.0,32.62559,-0.366,-0.0305,-23.66254,2025-12-28
2025-12-28 19:10:00,10.1527,0.84606,41.6715,0.0,0.0,32.62559,-0.2749,-0.02291,-23.68545,2025-12-28
2025-12-28 19:15:00,10.133,0.84442,42.51592,0.0,0.0,32.62559,-0.187,-0.01558,-23.70103,2025-12-28
2025-12-28 19:20:00,10.1401,0.84501,43.36093,0.0,0.0,32.62559,-0.2093,-0.01744,-23.71847,2025-12-28
2025-12-28 19:25:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.06,-0.005,-23.72347,2025-12-28
2025-12-28 19:30:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.13,-0.01083,-23.7343,2025-12-28
2025-12-28 19:35:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.0863,-0.00719,-23.74149,2025-12-28
2025-12-28 19:40:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.1997,-0.01664,-23.75813,2025-12-28
2025-12-28 19:45:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.103,-0.00858,-23.76672,2025-12-28
2025-12-28 19:50:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.104,-0.00867,-23.77538,2025-12-28
2025-12-28 19:55:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.0482,-0.00401,-23.7794,2025-12-28
2025-12-28 20:00:00,0.0,0.0,43.36093,0.0,0.0,32.62559,0.0,0.0,-23.7794,2025-12-28
2025-12-28 20:05:00,0.0,0.0,43.36093,0.0,0.0,32.62559,0.0,0.0,-23.7794,2025-12-28
2025-12-28 20:10:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.001,-8e-05,-23.77948,2025-12-28
2025-12-28 20:15:00,0.0,0.0,43.36093,0.0,0.0,32.62559,0.0,0.0,-23.77948,2025-12-28
2025-12-28 20:20:00,0.0,0.0,43.36093,0.0,0.0,32.62559,0.0,0.0,-23.77948,2025-12-28
2025-12-28 20:25:00,0.0,0.0,43.36093,0.0,0.0,32.62559,0.0,0.0,-23.77948,2025-12-28
2025-12-28 20:30:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.001,-8e-05,-23.77956,2025-12-28
2025-12-28 20:35:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.001,-8e-05,-23.77965,2025-12-28
2025-12-28 20:40:00,0.0,0.0,43.36093,0.0,0.0,32.62559,-0.001,-8e-05,-23.77973,2025-12-28
2025-12-28 20:45:00,0.6301,0.05251,43.41343,0.0,0.0,32.62559,0.0,0.0,-23.77973,2025-12-28
2025-12-28 20:50:00,0.614,0.05117,43.4646,0.0,0.0,32.62559,0.0,0.0,-23.77973,2025-12-28
2025-12-28 20:55:00,0.4515,0.03762,43.50222,0.0,0.0,32.62559,-0.001,-8e-05,-23.77981,2025-12-28
2025-12-28 21:00:00,0.493,0.04108,43.54331,0.0,0.0,32.62559,-0.001,-8e-05,-23.7799,2025-12-28
2025-12-28 21:05:00,0.535,0.04458,43.58789,0.0,0.0,32.62559,-0.001,-8e-05,-23.77998,2025-12-28
2025-12-28 21:10:00,0.5408,0.04507,43.63296,0.0,0.0,32.62559,0.0,0.0,-23.77998,2025-12-28
2025-12-28 21:15:00,0.0,0.0,43.63296,0.0,0.0,32.62559,-0.001,-8e-05,-23.78006,2025-12-28
2025-12-28 21:20:00,0.5701,0.04751,43.68047,0.0,0.0,32.62559,-0.001,-8e-05,-23.78015,2025-12-28
2025-12-28 21:25:00,0.568,0.04733,43.7278,0.0,0.0,32.62559,-0.001,-8e-05,-23.78023,2025-12-28
2025-12-28 21:30:00,0.0,0.0,43.7278,0.0,0.0,32.62559,-0.001,-8e-05,-23.78031,2025-12-28
2025-12-28 21:35:00,0.5318,0.04431,43.77211,0.0,0.0,32.62559,0.0,0.0,-23.78031,2025-12-28
2025-12-28 21:40:00,0.0,0.0,43.77211,0.0,0.0,32.62559,-0.001,-8e-05,-23.7804,2025-12-28
2025-12-28 21:45:00,0.5073,0.04228,43.81439,0.0,0.0,32.62559,-0.001,-8e-05,-23.78048,2025-12-28
2025-12-28 21:50:00,0.0,0.0,43.81439,0.0,0.0,32.62559,-0.001,-8e-05,-23.78056,2025-12-28
2025-12-28 21:55:00,0.0,0.0,43.81439,0.0,0.0,32.62559,-0.001,-8e-05,-23.78065,2025-12-28
2025-12-28 22:00:00,0.6993,0.05828,43.87267,0.0,0.0,32.62559,-0.001,-8e-05,-23.78073,2025-12-28
2025-12-28 22:05:00,0.0,0.0,43.87267,0.0,0.0,32.62559,0.0,0.0,-23.78073,2025-12-28
2025-12-28 22:10:00,0.0,0.0,43.87267,0.0,0.0,32.62559,-0.001,-8e-05,-23.78081,2025-12-28
2025-12-28 22:15:00,0.0,0.0,43.87267,0.0,0.0,32.62559,-0.001,-8e-05,-23.7809,2025-12-28
2025-12-28 22:20:00,0.0,0.0,43.87267,0.0,0.0,32.62559,-0.001,-8e-05,-23.78098,2025-12-28
2025-12-28 22:25:00,0.0,0.0,43.87267,0.0,0.0,32.62559,-0.001,-8e-05,-23.78106,2025-12-28
2025-12-28 22:30:00,0.0,0.0,43.87267,0.0,0.0,32.62559,0.0,0.0,-23.78106,2025-12-28
2025-12-28 22:35:00,0.0,0.0,43.87267,0.0,0.0,32.62559,-0.001,-8e-05,-23.78115,2025-12-28
2025-12-28 22:40:00,0.415,0.03458,43.90725,0.0,0.0,32.62559,0.0,0.0,-23.78115,2025-12-28
2025-12-28 22:45:00,0.0,0.0,43.90725,0.0,0.0,32.62559,-0.001,-8e-05,-23.78123,2025-12-28
2025-12-28 22:50:00,0.0,0.0,43.90725,0.0,0.0,32.62559,-0.001,-8e-05,-23.78131,2025-12-28
2025-12-28 22:55:00,0.3728,0.03106,43.93831,0.0,0.0,32.62559,-0.001,-8e-05,-23.7814,2025-12-28
2025-12-28 23:00:00,0.0,0.0,43.93831,0.0,0.0,32.62559,-0.001,-8e-05,-23.78148,2025-12-28
2025-12-28 23:05:00,0.0,0.0,43.93831,0.0,0.0,32.62559,0.0,0.0,-23.78148,2025-12-28
2025-12-28 23:10:00,0.3783,0.03152,43.96983,0.0,0.0,32.62559,-0.001,-8e-05,-23.78156,2025-12-28
2025-12-28 23:15:00,0.413,0.03442,44.00425,0.0,0.0,32.62559,0.0,0.0,-23.78156,2025-12-28
2025-12-28 23:20:00,0.3757,0.03131,44.03556,0.0,0.0,32.62559,0.0,0.0,-23.78156,2025-12-28
2025-12-28 23:25:00,0.463,0.03858,44.07414,0.0,0.0,32.62559,-0.001,-8e-05,-23.78165,2025-12-28
2025-12-28 23:30:00,0.685,0.05708,44.13123,0.0,0.0,32.62559,-0.001,-8e-05,-23.78173,2025-12-28
2025-12-28 23:35:00,0.6371,0.05309,44.18432,0.0,0.0,32.62559,0.0,0.0,-23.78173,2025-12-28
2025-12-28 23:40:00,0.0,0.0,44.18432,0.0,0.0,32.62559,-0.001,-8e-05,-23.78181,2025-12-28
2025-12-28 23:45:00,0.0,0.0,44.18432,0.0,0.0,32.62559,-0.001,-8e-05,-23.7819,2025-12-28
2025-12-28 23:50:00,0.0,0.0,44.18432,0.0,0.0,32.62559,-0.001,-8e-05,-23.78198,2025-12-28
2025-12-28 23:55:00,0.431,0.03592,44.22024,0.0,0.0,32.62559,-0.001,-8e-05,-23.78206,2025-12-28
2025-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-8e-05,-8e-05,2025-12-29
2025-12-29 00:05:00,0.452,0.03767,0.03767,0.0,0.0,0.0,-0.001,-8e-05,-0.00017,2025-12-29
2025-12-29 00:10:00,0.0,0.0,0.03767,0.0,0.0,0.0,0.0,0.0,-0.00017,2025-12-29
2025-12-29 00:15:00,0.0,0.0,0.03767,0.0,0.0,0.0,-0.001,-8e-05,-0.00025,2025-12-29
2025-12-29 00:20:00,0.0,0.0,0.03767,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-29
2025-12-29 00:25:00,0.3833,0.03194,0.06961,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-29
2025-12-29 00:30:00,0.0,0.0,0.06961,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-29
2025-12-29 00:35:00,0.0,0.0,0.06961,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-29
2025-12-29 00:40:00,0.0,0.0,0.06961,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-29
2025-12-29 00:45:00,0.0,0.0,0.06961,0.0,0.0,0.0,-0.001,-8e-05,-0.00033,2025-12-29
2025-12-29 00:50:00,0.0,0.0,0.06961,0.0,0.0,0.0,-0.001,-8e-05,-0.00042,2025-12-29
2025-12-29 00:55:00,0.439,0.03658,0.10619,0.0,0.0,0.0,0.0,0.0,-0.00042,2025-12-29
2025-12-29 01:00:00,0.4365,0.03638,0.14257,0.0,0.0,0.0,0.0,0.0,-0.00042,2025-12-29
2025-12-29 01:05:00,0.441,0.03675,0.17932,0.0,0.0,0.0,-0.001,-8e-05,-0.0005,2025-12-29
2025-12-29 01:10:00,0.0,0.0,0.17932,0.0,0.0,0.0,0.0,0.0,-0.0005,2025-12-29
2025-12-29 01:15:00,0.0,0.0,0.17932,0.0,0.0,0.0,-0.001,-8e-05,-0.00058,2025-12-29
2025-12-29 01:20:00,0.368,0.03067,0.20998,0.0,0.0,0.0,-0.001,-8e-05,-0.00067,2025-12-29
2025-12-29 01:25:00,0.3638,0.03032,0.2403,0.0,0.0,0.0,0.0,0.0,-0.00067,2025-12-29
2025-12-29 01:30:00,0.0,0.0,0.2403,0.0,0.0,0.0,0.0,0.0,-0.00067,2025-12-29
2025-12-29 01:35:00,0.0,0.0,0.2403,0.0,0.0,0.0,-0.001,-8e-05,-0.00075,2025-12-29
2025-12-29 01:40:00,0.3512,0.02926,0.26956,0.0,0.0,0.0,-0.001,-8e-05,-0.00083,2025-12-29
2025-12-29 01:45:00,0.0,0.0,0.26956,0.0,0.0,0.0,0.0,0.0,-0.00083,2025-12-29
2025-12-29 01:50:00,0.0,0.0,0.26956,0.0,0.0,0.0,0.0,0.0,-0.00083,2025-12-29
2025-12-29 01:55:00,0.0,0.0,0.26956,0.0,0.0,0.0,0.0,0.0,-0.00083,2025-12-29
2025-12-29 02:00:00,0.0,0.0,0.26956,0.0,0.0,0.0,-0.001,-8e-05,-0.00092,2025-12-29
2025-12-29 02:05:00,0.3983,0.03319,0.30276,0.0,0.0,0.0,-0.001,-8e-05,-0.001,2025-12-29
2025-12-29 02:10:00,0.0,0.0,0.30276,0.0,0.0,0.0,-0.001,-8e-05,-0.00108,2025-12-29
2025-12-29 02:15:00,0.3608,0.03007,0.33282,0.0,0.0,0.0,0.0,0.0,-0.00108,2025-12-29
2025-12-29 02:20:00,0.331,0.02758,0.36041,0.0,0.0,0.0,0.0,0.0,-0.00108,2025-12-29
2025-12-29 02:25:00,0.0,0.0,0.36041,0.0,0.0,0.0,-0.001,-8e-05,-0.00117,2025-12-29
2025-12-29 02:30:00,0.0,0.0,0.36041,0.0,0.0,0.0,0.0,0.0,-0.00117,2025-12-29
2025-12-29 02:35:00,0.4,0.03333,0.39374,0.0,0.0,0.0,0.0,0.0,-0.00117,2025-12-29
2025-12-29 02:40:00,0.437,0.03642,0.43016,0.0,0.0,0.0,0.0,0.0,-0.00117,2025-12-29
2025-12-29 02:45:00,0.0,0.0,0.43016,0.0,0.0,0.0,0.0,0.0,-0.00117,2025-12-29
2025-12-29 02:50:00,0.405,0.03375,0.46391,0.0,0.0,0.0,0.0,0.0,-0.00117,2025-12-29
2025-12-29 02:55:00,0.0,0.0,0.46391,0.0,0.0,0.0,-0.001,-8e-05,-0.00125,2025-12-29
2025-12-29 03:00:00,0.0,0.0,0.46391,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-29
2025-12-29 03:05:00,0.0,0.0,0.46391,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-29
2025-12-29 03:10:00,0.0,0.0,0.46391,0.0,0.0,0.0,-0.001,-8e-05,-0.00134,2025-12-29
2025-12-29 03:15:00,0.369,0.03075,0.49466,0.0,0.0,0.0,-0.001,-8e-05,-0.00142,2025-12-29
2025-12-29 03:20:00,0.0,0.0,0.49466,0.0,0.0,0.0,-0.001,-8e-05,-0.0015,2025-12-29
2025-12-29 03:25:00,0.0,0.0,0.49466,0.0,0.0,0.0,-0.001,-8e-05,-0.00159,2025-12-29
2025-12-29 03:30:00,0.0,0.0,0.49466,0.0,0.0,0.0,-0.001,-8e-05,-0.00167,2025-12-29
2025-12-29 03:35:00,0.0,0.0,0.49466,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 03:40:00,0.34,0.02833,0.52299,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 03:45:00,0.3823,0.03186,0.55485,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 03:50:00,0.362,0.03017,0.58501,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 03:55:00,0.3668,0.03056,0.61558,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 04:00:00,0.411,0.03425,0.64983,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 04:05:00,0.478,0.03983,0.68966,0.0,0.0,0.0,0.0,0.0,-0.00167,2025-12-29
2025-12-29 04:10:00,0.0,0.0,0.68966,0.0,0.0,0.0,-0.001,-8e-05,-0.00175,2025-12-29
2025-12-29 04:15:00,0.4375,0.03646,0.72612,0.0,0.0,0.0,-0.001,-8e-05,-0.00184,2025-12-29
2025-12-29 04:20:00,0.0,0.0,0.72612,0.0,0.0,0.0,0.0,0.0,-0.00184,2025-12-29
2025-12-29 04:25:00,0.0,0.0,0.72612,0.0,0.0,0.0,0.0,0.0,-0.00184,2025-12-29
2025-12-29 04:30:00,0.0,0.0,0.72612,0.0,0.0,0.0,-0.001,-8e-05,-0.00192,2025-12-29
2025-12-29 04:35:00,0.0,0.0,0.72612,0.0,0.0,0.0,0.0,0.0,-0.00192,2025-12-29
2025-12-29 04:40:00,0.377,0.03142,0.75754,0.0,0.0,0.0,0.0,0.0,-0.00192,2025-12-29
2025-12-29 04:45:00,0.412,0.03433,0.79187,0.0,0.0,0.0,0.0,0.0,-0.00192,2025-12-29
2025-12-29 04:50:00,0.0,0.0,0.79187,0.0,0.0,0.0,-0.001,-8e-05,-0.002,2025-12-29
2025-12-29 04:55:00,0.3927,0.03272,0.8246,0.0,0.0,0.0,0.0,0.0,-0.002,2025-12-29
2025-12-29 05:00:00,0.3694,0.03079,0.85538,0.0,0.0,0.0,0.0,0.0,-0.002,2025-12-29
2025-12-29 05:05:00,0.386,0.03217,0.88755,0.0,0.0,0.0,-0.001,-8e-05,-0.00208,2025-12-29
2025-12-29 05:10:00,0.0,0.0,0.88755,0.0,0.0,0.0,0.0,0.0,-0.00208,2025-12-29
2025-12-29 05:15:00,0.0,0.0,0.88755,0.0,0.0,0.0,-0.001,-8e-05,-0.00217,2025-12-29
2025-12-29 05:20:00,0.0,0.0,0.88755,0.0,0.0,0.0,0.0,0.0,-0.00217,2025-12-29
2025-12-29 05:25:00,0.0,0.0,0.88755,0.0,0.0,0.0,0.0,0.0,-0.00217,2025-12-29
2025-12-29 05:30:00,0.0,0.0,0.88755,0.0,0.0,0.0,0.0,0.0,-0.00217,2025-12-29
2025-12-29 05:35:00,0.0,0.0,0.88755,0.0,0.0,0.0,0.0,0.0,-0.00217,2025-12-29
2025-12-29 05:40:00,0.349,0.02908,0.91663,0.0,0.0,0.0,-0.001,-8e-05,-0.00225,2025-12-29
2025-12-29 05:45:00,0.0,0.0,0.91663,0.0,0.0,0.0,-0.001,-8e-05,-0.00233,2025-12-29
2025-12-29 05:50:00,0.4575,0.03813,0.95476,0.0,0.0,0.0,-0.0251,-0.00209,-0.00442,2025-12-29
2025-12-29 05:55:00,0.0,0.0,0.95476,0.0,0.0,0.0,-0.001,-8e-05,-0.00451,2025-12-29
2025-12-29 06:00:00,0.0,0.0,0.95476,0.0,0.0,0.0,-0.093,-0.00775,-0.01226,2025-12-29
2025-12-29 06:05:00,0.0,0.0,0.95476,0.0,0.0,0.0,-0.0508,-0.00424,-0.01649,2025-12-29
2025-12-29 06:10:00,0.319,0.02658,0.98134,0.0,0.0,0.0,-0.038,-0.00317,-0.01966,2025-12-29
2025-12-29 06:15:00,0.3421,0.02851,1.00985,0.0,0.0,0.0,-0.0532,-0.00443,-0.02409,2025-12-29
2025-12-29 06:20:00,0.0,0.0,1.00985,0.0,0.0,0.0,-0.111,-0.00925,-0.03334,2025-12-29
2025-12-29 06:25:00,0.0,0.0,1.00985,0.0,0.0,0.0,-0.002,-0.00017,-0.03351,2025-12-29
2025-12-29 06:30:00,0.1435,0.01196,1.02181,0.0,0.0,0.0,-0.1425,-0.01188,-0.04539,2025-12-29
2025-12-29 06:35:00,0.063,0.00525,1.02706,0.064,0.00533,0.00533,-0.562,-0.04683,-0.09222,2025-12-29
2025-12-29 06:40:00,0.1094,0.00911,1.03618,0.0863,0.00719,0.01252,-0.1896,-0.0158,-0.10802,2025-12-29
2025-12-29 06:45:00,0.184,0.01533,1.05151,0.184,0.01533,0.02786,-0.316,-0.02633,-0.13436,2025-12-29
2025-12-29 06:50:00,0.0,0.0,1.05151,0.229,0.01908,0.04694,-0.489,-0.04075,-0.1751,2025-12-29
2025-12-29 06:55:00,0.0,0.0,1.05151,0.4365,0.03638,0.08332,-1.186,-0.09884,-0.27394,2025-12-29
2025-12-29 07:00:00,0.512,0.04267,1.09418,0.187,0.01558,0.0989,-0.642,-0.0535,-0.32744,2025-12-29
2025-12-29 07:05:00,0.4304,0.03587,1.13005,0.0,0.0,0.0989,-0.2157,-0.01798,-0.34542,2025-12-29
2025-12-29 07:10:00,0.216,0.018,1.14805,0.008,0.00067,0.09957,-0.298,-0.02483,-0.37025,2025-12-29
2025-12-29 07:15:00,0.134,0.01117,1.15921,0.064,0.00533,0.1049,-0.215,-0.01792,-0.38817,2025-12-29
2025-12-29 07:20:00,0.2223,0.01852,1.17774,0.2223,0.01852,0.12342,-0.4395,-0.03663,-0.4248,2025-12-29
2025-12-29 07:25:00,0.386,0.03217,1.2099,0.386,0.03217,0.15559,-0.279,-0.02325,-0.44804,2025-12-29
2025-12-29 07:30:00,0.0,0.0,1.2099,0.4681,0.03901,0.1946,-0.3825,-0.03188,-0.47992,2025-12-29
2025-12-29 07:35:00,0.4674,0.03895,1.24885,0.4674,0.03895,0.23355,-0.4316,-0.03596,-0.51589,2025-12-29
2025-12-29 07:40:00,0.0,0.0,1.24885,0.468,0.039,0.27255,-0.525,-0.04375,-0.55964,2025-12-29
2025-12-29 07:45:00,0.0,0.0,1.24885,0.8173,0.06811,0.34066,-0.9369,-0.07807,-0.63771,2025-12-29
2025-12-29 07:50:00,0.0,0.0,1.24885,0.785,0.06542,0.40607,-0.662,-0.05517,-0.69287,2025-12-29
2025-12-29 07:55:00,10.0556,0.83797,2.08682,0.3886,0.03238,0.43846,-0.7701,-0.06418,-0.75705,2025-12-29
2025-12-29 08:00:00,0.0,0.0,2.08682,0.4096,0.03414,0.47259,-0.899,-0.07492,-0.83197,2025-12-29
2025-12-29 08:05:00,0.0,0.0,2.08682,0.378,0.0315,0.50409,-0.91,-0.07583,-0.9078,2025-12-29
2025-12-29 08:10:00,9.9567,0.82972,2.91655,0.4894,0.04078,0.54487,-0.7286,-0.06071,-0.96851,2025-12-29
2025-12-29 08:15:00,0.0,0.0,2.91655,0.506,0.04217,0.58704,-0.981,-0.08175,-1.05026,2025-12-29
2025-12-29 08:20:00,0.0,0.0,2.91655,1.1458,0.09548,0.68252,-1.8261,-0.15217,-1.20243,2025-12-29
2025-12-29 08:25:00,0.0,0.0,2.91655,0.402,0.0335,0.71602,-0.598,-0.04983,-1.25227,2025-12-29
